Cage Size,H3 Bird New Reg Price - changed 1-31-2019,H3 Bird New Sale Price - changed 1-31-2019,H3 reptile New Reg Price - changed 1-31-2019,H3 reptile New Sale Price - changed 1-31-2019,H3 Hood/Stand w cage price - changed 1-31-2019,H3 sys A POF/POT Price - changed 8/2011,H3 sys B POF/POT Price - changed 8/2015,H3 Rem Div Price  - changed 8/2015,H3 Cover Price - changed 10/2017 ,,H2 Bird New Reg Price - changed 1-31-2019,H2 Bird New Sale Price - changed1-31-2019,H2 reptile New Reg Price - changed 1-31-2019,H2 reptile New Sale Price - changed 1-31-2019,H2 Hood/Stand w cage price - changed 1-31-2019,H2 sys A POF/POT Price - changed 8/2011,H2 sys B POF/POT Price - changed 8/2015,H2 Rem Div Price  - changed 8/2015,H2 Cover Price - changed 10/2017,,Majestic New Bird Regular Price - changed 8/2011,Majestic New Bird Regular Price - changed 2016,Majestic New Bird Sale Price - changed 8/2011,Majestic New Bird Sale Price - changed 2016,Majestic New Reptile Regular Price - changed 8/2011,Majestic New Reptile Regular Price - changed 2016,Majestic New Reptile Sale Price - changed 8/2011,Majestic New Reptile Sale Price - changed 2016,Majestic Hood/Stands No Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2015,Majestic Hood/Stands with Door - changed 8/2011,Majestic Hood/Stands No Door - changed 2019,Majestic Hood/Stands with Door - changed 2015,POT B Price - changed 8/2011,Majestic Hood/Stands with Door - changed 2019,POT B Price - changed 2015,Majestic Rem. Div. Price - changed 8/2011,Majestic Rem. Div. Price - changed 2015,Majestic Cover Price - changed 8/2011,Majestic Cover Price - changed 2015
24-48-24,"1,131.82", ,991.14, ,766.47,247.92,365.95,175.95,270.09,,888.78,813.97,748.1,673.29,561.06,247.92,365.95,197.95,270.09,,"1,955.95","2,857.22", , ,"1,875.95","2,731.62","1,699.95","2,458.46",694.95,778.95,1102.95,872.424,1268.95,449.95,1421.224,503.95,212.95,238.95,174.95,270.09
24-48-30,"1,271.14", ,"1,095.30", ,838.01,318.12,430.95,208.95,284.07,,"1,007.94", ,832.1, ,615.94,N/A**,430.95,234.95,284.07,,"2,101.95","3,057.74", , ,"1,991.95","2,900.74", , ,769.95,862.95,1178.95,966.504,1355.95,500.95,1518.664,561.95,247.95,277.95,183.95,284.07
24-48-36,"1,408.23", ,"1,197.22", ,907.64,361.41,496.95,240.95,298.05,,"1,125.99", ,914.98, ,669.7,N/A**,496.95,269.95,298.05,,"2,248.95","3,267.22", , ,"2,113.95","3,078.82", , ,844.95,946.95,1251.95,1060.584,1439.95,551.95,1612.744,618.95,280.95,314.95,192.95,298.05
24-48-42,"1,601.32", ,"1,355.14", ,"1,024.87",N/A**,593.95,291.95,312.03,,"1,270.92", ,"1,024.74", ,745.86,N/A**,593.95,326.95,312.03,,"2,393.95","3,471.10", , ,"2,232.95","3,251.30", , ,919.95,"1,030.95",1326.95,1154.664,1525.95,628.95,1709.064,704.95,334.95,375.95,201.95,312.03
24-48-48,"1,748.49", ,"1,467.14", ,"1,103.07",N/A**,660.95,322.95,325.98,,"1,394.57", ,"1,113.22", ,804.1,N/A**,660.95,361.95,325.98,,"2,540.95","3,676.10", , ,"2,351.95","3,424.90", , ,994.95,"1,114.95",1402.95,1248.744,1613.95,680.95,1807.624,762.95,368.95,413.95,209.95,325.98
24-48-60,"2,040.58", ,"1,688.90", ,"1,257.57",N/A**,794.95,388.95,409.8,,"1,639.62", ,"1,287.94", ,920.58,N/A**,794.95,435.95,409.8,,"2,831.95","4,088.34", , ,"2,591.95","3,774.34", , ,"1,145.95","1,283.95",1551.95,1438.024,1784.95,785.95,1999.144,880.95,437.95,490.95,264.95,409.8
24-60-12,978.43, ,899.3, ,712.91,N/A**,276.95,112.95,339.96,,742.11, ,662.98, ,515.14,N/A**,276.95,126.95,339.96,,"1,843.95","2,702.59", , ,"1,806.95","2,631.94", , ,611.95,685.95,1090.95,768.264,1254.95,418.95,1405.544,469.95,145.95,163.95,219.95,339.96
24-60-18,"1,135.60", ,"1,016.90", ,792.12,N/A**,358.95,143.95,353.94,,878, ,759.3, ,577.86,N/A**,358.95,161.95,353.94,,"1,999.95","2,919.36", , ,"1,931.95","2,813.38", , ,692.95,776.95,1171.95,870.184,1347.95,481.95,1509.704,539.95,178.95,200.95,228.95,353.94
24-60-24,"1,288.28", ,"1,130.02", ,867.52,N/A**,436.95,175.95,367.89,,"1,013.88", ,855.62, ,641.7,N/A**,436.95,197.95,367.89,,"2,153.95","3,137.24", , ,"2,056.95","2,995.94", , ,773.95,866.95,1251.95,970.984,1439.95,543.95,1612.744,609.95,212.95,238.95,237.95,367.89
24-60-30,"1,445.44", ,"1,247.62", ,946.73,N/A**,516.95,208.95,381.87,,"1,148.64", ,950.82, ,705.54,N/A**,516.95,234.95,381.87,,"2,308.95","3,352.89", , ,"2,180.95","3,176.26", , ,856.95,959.95,1332.95,1075.144,1532.95,606.95,1716.904,679.95,247.95,277.95,246.95,381.87
24-60-36,"1,648.53", ,"1,411.14", ,"1,064.97",N/A**,632.95,259.95,395.85,,"1,306.93", ,"1,069.54", ,789.54,N/A**,632.95,291.95,395.85,,"2,462.95","3,569.65", , ,"2,305.95","3,357.70", , ,937.95,"1,050.95",1414.95,1177.064,1627.95,698.95,1823.304,782.95,300.95,337.95,254.95,395.85
24-60-42,"1,813.53", ,"1,536.58", ,"1,150.85",N/A**,714.95,291.95,409.8,,"1,447.29", ,"1,170.34", ,856.74,N/A**,714.95,326.95,409.8,,"2,617.95","3,784.18", , ,"2,428.95","3,536.90", , ,"1,017.95","1,140.95",1495.95,1277.864,1720.95,761.95,1927.464,853.95,334.95,375.95,264.95,409.8
24-60-48,"1,976.30", ,"1,659.78", ,"1,234.82",N/A**,796.95,322.95,423.78,,"1,587.66", ,"1,271.14", ,922.82,N/A**,796.95,361.95,423.78,,"2,771.95","4,003.18", , ,"2,554.95","3,720.58", , ,"1,099.95","1,231.95",1575.95,1379.784,1812.95,824.95,2030.504,923.95,368.95,413.95,273.95,423.78
24-60-60,"2,304.06", ,"1,908.42", ,"1,404.66",N/A**,956.95,388.95,521.58,,"1,866.14", ,"1,470.50", ,"1,058.34",N/A**,956.95,435.95,521.58,,"3,080.95","4,437.83", , ,"2,804.95","4,084.58", , ,"1,261.95","1,413.95",1738.95,1583.624,1999.95,951.95,2239.944,1066.95,437.95,490.95,336.95,521.58
24-72-12,"1,101.46", ,"1,013.54", ,800.51,N/A**,322.95,112.95,477.33,,831.54, ,743.62, ,577.86,N/A**,322.95,126.95,477.33,,"2,025.95","2,964.68", , ,"1,981.95","2,886.18", , ,679.95,761.95,1227.95,853.384,1412.95,491.95,1582.504,550.95,145.95,163.95,246.95,477.33
24-72-18,"1,273.10", ,"1,141.22", ,884.54,N/A**,415.95,143.95,494.79,,985.26, ,853.38, ,650.66,N/A**,415.95,161.95,494.79,,"2,187.95","3,194.33", , ,"2,112.95","3,076.58", , ,765.95,857.95,1315.95,960.904,1513.95,565.95,1695.624,633.95,178.95,200.95,254.95,494.79
24-72-24,"1,445.86","1,321.13","1,270.02","1,145.29",969.52,N/A**,510.95,175.95,512.28,,"1,138.98", ,963.14, ,724.58,N/A**,510.95,197.95,512.28,,"2,350.95","3,426.22", , ,"2,244.95","3,269.22","2,034.95","2,942.30",852.95,955.95,1402.95,1070.664,1613.95,638.95,1807.624,715.95,212.95,238.95,264.95,512.28
24-72-30,"1,661.18", ,"1,441.38", ,"1,090.68",N/A**,646.95,228.95,529.74,,"1,310.62", ,"1,090.82", ,811.94,N/A**,646.95,256.95,529.74,,"2,515.95","3,649.15", , ,"2,370.95","3,452.90", , ,940.95,"1,053.95",1488.95,1180.424,1712.95,746.95,1918.504,836.95,266.95,298.95,273.95,529.74
24-72-36,"1,841.78", ,"1,578.02", ,"1,182.32",N/A**,740.95,259.95,547.2,,"1,467.70", ,"1,203.94", ,889.22,N/A**,740.95,291.95,547.2,,"2,678.95","3,874.32", , ,"2,498.95","3,638.82", , ,"1,028.95","1,152.95",1575.95,1291.304,1812.95,820.95,2030.504,919.95,300.95,337.95,282.95,547.2
24-72-42,"2,021.26", ,"1,713.54", ,"1,273.01",N/A**,835.95,291.95,564.66,,"1,625.90", ,"1,318.18", ,965.38,N/A**,835.95,326.95,564.66,,"2,840.95","4,101.73", , ,"2,627.95","3,826.98", , ,"1,116.95","1,250.95",1663.95,1401.064,1913.95,894.95,2143.624,1002.95,334.95,375.95,291.95,564.66
24-72-48,"2,202.98", ,"1,851.30", ,"1,365.61",N/A**,930.95,322.95,582.12,,"1,779.62", ,"1,427.94", ,"1,040.42",N/A**,930.95,361.95,582.12,,"3,003.95","4,329.14", , ,"2,756.95","4,015.14", , ,"1,203.95","1,348.95",1751.95,1510.824,2014.95,969.95,2256.744,1086.95,368.95,413.95,299.95,582.12
24-72-60,"3,137.62", ,"2,698.02", ,"2,036.32",N/A**,"1,240.95",388.95,704.37,,"2,435.38", ,"1,995.78", ,"1,520.90",N/A**,"1,240.95",435.95,704.37,,"3,329.95","4,783.96", , ,"3,015.95","4,391.46", , ,"1,379.95","1,545.95",1926.95,1731.464,2215.95,1199.95,2481.864,1343.95,437.95,490.95,363.95,704.37
24-84-12,"1,237.94", ,"1,141.22", ,899.54,N/A**,367.95,112.95,529.74,,931.06, ,834.34, ,647.3,N/A**,367.95,126.95,529.74,,"2,390.95","3,500.05", , ,"2,343.95","3,413.70", , ,809.95,907.95,1488.95,1016.904,1712.95,566.95,1918.504,634.95,145.95,163.95,273.95,529.74
24-84-18,"1,429.65", ,"1,284.58", ,993.15,N/A**,474.95,143.95,547.2,,"1,102.61", ,957.54, ,729.06,N/A**,474.95,161.95,547.2,,"2,562.95","3,738.11", , ,"2,477.95","3,608.58", , ,904.95,"1,013.95",1581.95,1135.624,1819.95,651.95,2038.344,730.95,178.95,200.95,282.95,547.2
24-84-24,"1,651.61", ,"1,458.18", ,"1,112.46",N/A**,629.95,195.95,564.66,,"1,287.61", ,"1,094.18", ,825.38,N/A**,629.95,219.95,564.66,,"2,733.95","3,977.28", , ,"2,612.95","3,804.58", , ,996.95,"1,116.95",1676.95,1250.984,1928.95,773.95,2160.424,866.95,231.95,259.95,291.95,564.66
24-84-30,"1,848.92", ,"1,607.14", ,"1,210.82",N/A**,738.95,228.95,582.12,,"1,459.16", ,"1,217.38", ,910.5,N/A**,738.95,256.95,582.12,,"2,905.95","4,214.22", , ,"2,745.95","3,998.34", , ,"1,091.95","1,222.95",1768.95,1369.704,2034.95,859.95,2279.144,963.95,266.95,298.95,299.95,582.12
24-84-36,"2,048.48", ,"1,758.34", ,"1,311.09",N/A**,846.95,259.95,599.58,,"1,634.08", ,"1,343.94", ,994.5,N/A**,846.95,291.95,599.58,,"3,075.95","4,451.15", , ,"2,878.95","4,192.10", , ,"1,183.95","1,326.95",1863.95,1486.184,2143.95,945.95,2401.224,1059.95,300.95,337.95,309.95,599.58
24-84-42,"2,597.48", ,"2,258.98", ,"1,708.39",N/A**,985.95,271.95,617.04,,"2,045.32", ,"1,706.82", ,"1,313.70",N/A**,985.95,304.95,617.04,,"3,247.95","4,691.45", , ,"3,013.95","4,389.22", , ,"1,278.95","1,432.95",1956.95,1604.904,2250.95,1043.95,2521.064,1169.95,314.95,352.95,318.95,617.04
24-84-48,"2,944.87", ,"2,558.02", ,"1,934.32",N/A**,"1,165.95",322.95,634.5,,"2,289.67", ,"1,902.82", ,"1,463.78",N/A**,"1,165.95",361.95,634.5,,"3,419.95","4,926.14", , ,"3,145.95","4,580.74", , ,"1,372.95","1,537.95",2050.95,1722.504,2358.95,1183.95,2642.024,1326.95,368.95,413.95,327.95,634.5
24-84-60,"3,411.18", ,"2,927.62", ,"2,191.98",N/A**,"1,403.95",388.95,756.75,,"2,673.10", ,"2,189.54", ,"1,668.74",N/A**,"1,403.95",435.95,756.75,,"3,762.95","5,405.61", , ,"3,415.95","4,973.86", , ,"1,559.95","1,747.95",2238.95,1957.704,2574.95,1368.95,2883.944,1533.95,437.95,490.95,389.95,756.75
24-96-12,"1,358.73", ,"1,253.22", ,985.24,N/A**,410.95,112.95,582.12,,"1,023.85", ,918.34, ,708.9,N/A**,410.95,126.95,582.12,,"2,571.95","3,763.26", , ,"2,519.95","3,669.06", , ,876.95,982.95,1625.95,1100.904,1869.95,637.95,2094.344,714.95,145.95,163.95,299.95,582.12
24-96-18,"1,567.16", ,"1,408.90", ,"1,085.57",N/A**,531.95,143.95,599.58,,"1,211.00", ,"1,052.74", ,801.86,N/A**,531.95,161.95,599.58,,"2,750.95","4,010.84", , ,"2,656.95","3,869.54", , ,976.95,"1,094.95",1725.95,1226.344,1984.95,733.95,2223.144,822.95,178.95,200.95,309.95,599.58
24-96-24,"1,806.95","1,650.21","1,595.94","1,439.20","1,212.55",N/A**,706.95,195.95,617.04,,"1,412.71", ,"1,201.70", ,904.9,N/A**,706.95,219.95,617.04,,"2,930.95","4,265.14", , ,"2,799.95","4,076.74","2,537.95","3,669.07","1,076.95","1,206.95",1825.95,1351.784,2099.95,872.95,2351.944,977.95,231.95,259.95,318.95,617.04
24-96-30,"2,025.46", ,"1,761.70", ,"1,321.45",N/A**,830.95,228.95,634.5,,"1,604.34", ,"1,340.58", ,"1,001.22",N/A**,830.95,256.95,634.5,,"3,112.95","4,510.48", , ,"2,935.95","4,274.98", , ,"1,175.95","1,317.95",1924.95,1476.104,2213.95,971.95,2479.624,1088.95,266.95,298.95,327.95,634.5
24-96-36,"2,241.74", ,"1,925.22", ,"1,428.44",N/A**,953.95,259.95,651.96,,"1,793.74", ,"1,477.22", ,"1,094.18",N/A**,953.95,291.95,651.96,,"3,291.95","4,756.94", , ,"3,072.95","4,474.34", , ,"1,276.95","1,430.95",2025.95,1602.664,2329.95,1066.95,2609.544,1194.95,300.95,337.95,336.95,651.96
24-96-42,"2,910.49", ,"2,541.22", ,"1,920.04",N/A**,"1,166.95",291.95,669.45,,"2,265.37", ,"1,896.10", ,"1,458.18",N/A**,"1,166.95",326.95,669.45,,"3,472.95","5,005.64", , ,"3,210.95","4,675.94", , ,"1,375.95","1,541.95",2125.95,1726.984,2444.95,1224.95,2738.344,1371.95,334.95,375.95,344.95,669.45
24-96-48,"3,162.60", ,"2,740.58", ,"2,057.50",N/A**,"1,300.95",322.95,686.91,,"2,473.80", ,"2,051.78", ,"1,570.18",N/A**,"1,300.95",361.95,686.91,,"3,651.95","5,253.22", , ,"3,348.95","4,876.42", , ,"1,476.95","1,654.95",2226.95,1853.544,2560.95,1329.95,2868.264,1489.95,368.95,413.95,354.95,686.91
24-96-60,"3,665.70", ,"3,138.18", ,"2,331.46",N/A**,"1,567.95",388.95,809.16,,"2,889.54", ,"2,362.02", ,"1,791.94",N/A**,"1,567.95",435.95,809.16,,"4,011.95","5,750.62", , ,"3,625.95","5,279.62", , ,"1,677.95","1,879.95",2426.95,2105.544,2790.95,1536.95,3125.864,1721.95,437.95,490.95,417.95,809.16
24-120-12,"1,862.39", ,"1,739.30", ,"1,379.41",N/A**,534.95,112.95,861.54,,"1,393.11", ,"1,270.02", ,"1,013.54",N/A**,534.95,126.95,861.54,,"3,122.95","4,569.68", , ,"3,062.95","4,459.78", , ,"1,075.95","1,205.95",1994.95,1350.664,2294.95,616.95,2570.344,690.95,145.95,163.95,444.95,861.54
24-120-18,"2,133.38", ,"1,948.74", ,"1,517.93",N/A**,693.95,143.95,879,,"1,627.14", ,"1,442.50", ,"1,137.86",N/A**,693.95,161.95,879,,"3,351.95","4,885.59", , ,"3,241.95","4,720.74", , ,"1,198.95","1,342.95",2117.95,1504.104,2435.95,740.95,2728.264,829.95,178.95,200.95,453.95,879
24-120-24,"2,404.36", ,"2,158.18", ,"1,656.46",N/A**,852.95,175.95,896.46,,"1,863.40", ,"1,617.22", ,"1,261.06",N/A**,852.95,197.95,896.46,,"3,578.95","5,201.50", , ,"3,420.95","4,981.70", , ,"1,320.95","1,479.95",2241.95,1657.544,2578.95,864.95,2888.424,968.95,212.95,238.95,462.95,896.46
24-120-30,"2,674.22", ,"2,366.50", ,"1,794.03",N/A**,"1,012.95",208.95,913.92,,"2,096.30", ,"1,788.58", ,"1,384.26",N/A**,"1,012.95",234.95,913.92,,"3,805.95","5,515.17", , ,"3,598.95","5,240.42", , ,"1,444.95","1,618.95",2364.95,1813.224,2719.95,989.95,3046.344,1108.95,247.95,277.95,471.95,913.92
24-120-36,"3,044.89", ,"2,675.62", ,"2,017.28",N/A**,"1,246.95",259.95,931.38,,"2,376.25", ,"2,006.98", ,"1,547.78",N/A**,"1,246.95",291.95,931.38,,"4,034.95","5,827.72", , ,"3,775.95","5,498.02", , ,"1,567.95","1,756.95",2487.95,1967.784,2861.95,1174.95,3205.384,1315.95,300.95,337.95,479.95,931.38
24-120-42,"3,331.55", ,"2,900.74", ,"2,169.13",N/A**,"1,407.95",291.95,948.87,,"2,618.11", ,"2,187.30", ,"1,675.46",N/A**,"1,407.95",326.95,948.87,,"4,262.95","6,143.63", , ,"3,954.95","5,758.98", , ,"1,690.95","1,893.95",2611.95,2121.224,3003.95,1300.95,3364.424,1457.95,334.95,375.95,489.95,948.87
24-120-48,"3,619.34", ,"3,126.98", ,"2,321.94",N/A**,"1,570.95",322.95,966.33,,"2,859.98", ,"2,367.62", ,"1,807.62",N/A**,"1,570.95",361.95,966.33,,"4,489.95","6,459.54", , ,"4,133.95","6,019.94", , ,"1,814.95","2,032.95",2734.95,2276.904,3145.95,1428.95,3523.464,1600.95,368.95,413.95,498.95,966.33
24-120-60,"4,192.66", ,"3,577.22", ,"2,625.64",N/A**,"1,892.95",388.95,"1,088.55",,"3,344.82", ,"2,729.38", ,"2,066.34",N/A**,"1,892.95",435.95,"1,088.55",,"4,944.95","7,086.88", , ,"4,489.95","6,537.38", , ,"2,060.95","2,308.95",2981.95,2586.024,3429.95,1680.95,3841.544,1882.95,437.95,490.95,561.95,"1,088.55"
24-144-12,"2,105.10", ,"1,964.42", ,"1,551.76",N/A**,622.95,112.95,"1,001.25",,"1,577.58", ,"1,436.90", ,"1,140.10",N/A**,622.95,126.95,"1,001.25",,"3,485.95","5,094.98", , ,"3,412.95","4,969.38", , ,"1,207.95","1,352.95",2268.95,1515.304,2609.95,721.95,2923.144,808.95,145.95,163.95,516.95,"1,001.25"
24-144-18,"2,411.75", ,"2,200.74", ,"1,705.63",N/A**,809.95,143.95,"1,018.71",,"1,845.03", ,"1,634.02", ,"1,281.22",N/A**,809.95,161.95,"1,018.71",,"3,729.95","5,433.30", , ,"3,601.95","5,244.90", , ,"1,343.95","1,505.95",2404.95,1686.664,2765.95,869.95,3097.864,974.95,178.95,200.95,524.95,"1,018.71"
24-144-24,"2,717.29", ,"2,435.94", ,"1,858.55",N/A**,997.95,175.95,"1,036.17",,"2,112.49", ,"1,831.14", ,"1,423.46",N/A**,997.95,197.95,"1,036.17",,"3,974.95","5,767.14", , ,"3,787.95","5,515.94", , ,"1,479.95","1,657.95",2541.95,1856.904,2923.95,1016.95,3274.824,1138.95,212.95,238.95,534.95,"1,036.17"
24-144-30,"3,104.58", ,"2,752.90", ,"2,080.97",N/A**,"1,270.95",228.95,"1,053.63",,"2,418.02", ,"2,066.34", ,"1,598.18",N/A**,"1,270.95",256.95,"1,053.63",,"4,218.95","6,103.22", , ,"3,975.95","5,789.22", , ,"1,615.95","1,809.95",2676.95,2027.144,3078.95,1231.95,3448.424,1379.95,266.95,298.95,543.95,"1,053.63"
24-144-36,"3,428.04", ,"3,006.02", ,"2,249.12",N/A**,"1,459.95",259.95,"1,071.09",,"2,695.56", ,"2,273.54", ,"1,747.14",N/A**,"1,459.95",291.95,"1,071.09",,"4,464.95","6,441.54", , ,"4,164.95","6,064.74", , ,"1,751.95","1,962.95",2812.95,2198.504,3234.95,1380.95,3623.144,1546.95,300.95,337.95,552.95,"1,071.09"
24-144-42,"3,751.50", ,"3,259.14", ,"2,417.27",N/A**,"1,648.95",291.95,"1,088.55",,"2,971.98", ,"2,479.62", ,"1,894.98",N/A**,"1,648.95",326.95,"1,088.55",,"4,709.95","6,775.38", , ,"4,350.95","6,335.78", , ,"1,887.95","2,114.95",2947.95,2368.744,3390.95,1529.95,3797.864,1713.95,334.95,375.95,561.95,"1,088.55"
24-144-48,"4,072.71", ,"3,510.02", ,"2,583.52",N/A**,"1,838.95",322.95,"1,106.04",,"3,247.27", ,"2,684.58", ,"2,042.82",N/A**,"1,838.95",361.95,"1,106.04",,"4,953.95","7,111.46", , ,"4,538.95","6,609.06", , ,"2,024.95","2,267.95",3082.95,2540.104,3545.95,1678.95,3971.464,1880.95,368.95,413.95,569.95,"1,106.04"
24-144-60,"5,289.70", ,"4,586.34", ,"3,404.39",N/A**,"2,339.95",388.95,"1,228.26",,"4,139.46", ,"3,436.10", ,"2,666.66",N/A**,"2,339.95",435.95,"1,228.26",,"5,442.95","7,781.38", , ,"4,912.95","7,153.38", , ,"2,294.95","2,570.95",3355.95,2879.464,3859.95,2056.95,4323.144,2303.95,437.95,490.95,633.95,"1,228.26"
30-12-12,558.94, ,506.18, ,415.26,N/A**,99.95,125.95,172.32,,422.3, ,369.54, ,293.38,N/A**,99.95,141.95,172.32,,"1,220.95","1,794.24", , ,"1,199.95","1,747.14", , ,384.95,431.95,570.95,483.784,656.95,132.95,735.784,148.95,157.95,176.95,111.95,172.32
30-12-18,655.87, ,576.74, ,468.98,N/A**,123.95,163.95,186.27,,502.43, ,423.3, ,322.5,N/A**,123.95,183.95,186.27,,"1,347.95","1,981.31", , ,"1,311.95","1,910.66", , ,455.95,510.95,639.95,572.264,735.95,148.95,824.264,166.95,198.95,222.95,119.95,186.27
30-12-24,751.69, ,646.18, ,521.76,N/A**,146.95,200.95,200.25,,581.45, ,475.94, ,353.86,N/A**,146.95,225.95,200.25,,"1,472.95","2,165.02", , ,"1,421.95","2,070.82", , ,525.95,589.95,710.95,660.744,817.95,166.95,916.104,186.95,236.95,265.95,129.95,200.25
30-12-30,847.5, ,715.62, ,574.53,N/A**,169.95,236.95,214.23,,662.7, ,530.82, ,382.98,N/A**,169.95,265.95,214.23,,"1,600.95","2,348.73", , ,"1,531.95","2,230.98", , ,594.95,666.95,779.95,746.984,896.95,182.95,1004.584,204.95,276.95,310.95,138.95,214.23
30-12-36,942.2, ,783.94, ,626.35,N/A**,192.95,272.95,228.18,,743.96, ,585.7, ,413.22,N/A**,192.95,305.95,228.18,,"1,728.95","2,533.56", , ,"1,642.95","2,392.26", , ,664.95,744.95,849.95,834.344,977.95,200.95,1095.304,225.95,313.95,351.95,147.95,228.18
30-12-42,"1,040.26", ,855.62, ,681.03,N/A**,216.95,311.95,242.16,,825.22, ,640.58, ,442.34,N/A**,216.95,349.95,242.16,,"1,855.95","2,716.15", , ,"1,751.95","2,551.30", , ,732.95,820.95,919.95,919.464,1057.95,216.95,1184.904,242.95,354.95,397.95,156.95,242.16
30-12-48,"1,134.95", ,923.94, ,732.85,N/A**,238.95,347.95,256.14,,903.11, ,692.1, ,470.34,N/A**,238.95,389.95,256.14,,"1,983.95","2,899.86", , ,"1,861.95","2,711.46", , ,802.95,899.95,987.95,1007.944,1136.95,232.95,1273.384,260.95,391.95,438.95,164.95,256.14
30-12-60,"1,325.46", ,"1,061.70", ,837.45,N/A**,285.95,419.95,298.05,,"1,063.38", ,799.62, ,530.82,N/A**,285.95,470.95,298.05,,"2,235.95","3,268.40", , ,"2,082.95","3,032.90", , ,941.95,"1,054.95",1126.95,1181.544,1295.95,267.95,1451.464,300.95,469.95,526.95,192.95,298.05
30-18-12,631.65, ,574.5, ,468.33,N/A**,122.95,125.95,186.27,,479.33, ,422.18, ,333.7,99.33,122.95,141.95,186.27,,"1,312.95","1,929.21", , ,"1,289.95","1,878.18", , ,426.95,478.95,653.95,536.424,752.95,167.95,843.304,188.95,157.95,176.95,119.95,186.27
30-18-18,737.51, ,651.78, ,525.89,N/A**,153.95,163.95,200.25,,569.51, ,483.78, ,368.42,125.07,153.95,183.95,200.25,,"1,443.95","2,121.60", , ,"1,403.95","2,045.06", , ,499.95,559.95,726.95,627.144,835.95,190.95,936.264,213.95,198.95,222.95,129.95,200.25
30-18-24,841.12, ,726.82, ,581.55,N/A**,183.95,200.95,214.23,,657.44, ,543.14, ,403.14,N/A**,183.95,225.95,214.23,,"1,574.95","2,311.75", , ,"1,516.95","2,209.70", , ,573.95,642.95,799.95,720.104,919.95,214.95,1030.344,240.95,236.95,265.95,138.95,214.23
30-18-30,946.97, ,804.1, ,639.11,N/A**,212.95,236.95,228.18,,747.61, ,604.74, ,440.1,N/A**,212.95,265.95,228.18,,"1,705.95","2,499.67", , ,"1,628.95","2,372.10", , ,646.95,724.95,872.95,811.944,1003.95,235.95,1124.424,264.95,276.95,310.95,147.95,228.18
30-18-36,"1,050.59", ,879.14, ,694.77,N/A**,244.95,272.95,242.16,,835.55, ,664.1, ,472.58,N/A**,244.95,305.95,242.16,,"1,838.95","2,689.82", , ,"1,741.95","2,536.74", , ,719.95,806.95,945.95,903.784,1087.95,258.95,1218.504,290.95,313.95,351.95,156.95,242.16
30-18-42,"1,157.56", ,957.54, ,753.29,N/A**,273.95,311.95,256.14,,925.72, ,725.7, ,508.42,N/A**,273.95,349.95,256.14,,"1,969.95","2,876.61", , ,"1,852.95","2,698.02", , ,793.95,889.95,1019.95,996.744,1172.95,279.95,1313.704,313.95,354.95,397.95,164.95,256.14
30-18-48,"1,263.42", ,"1,034.82", ,810.85,N/A**,304.95,347.95,270.09,,"1,014.78", ,786.18, ,544.26,N/A**,304.95,389.95,270.09,,"2,100.95","3,066.76", , ,"1,965.95","2,862.66", , ,865.95,969.95,1091.95,1086.344,1255.95,304.95,1406.664,341.95,391.95,438.95,174.95,270.09
30-18-60,"1,476.24", ,"1,190.50", ,926.93,N/A**,365.95,419.95,318.99,,"1,192.88", ,907.14, ,614.82,N/A**,365.95,470.95,318.99,,"2,363.95","3,445.95", , ,"2,190.95","3,190.82", , ,"1,011.95","1,133.95",1237.95,1270.024,1423.95,348.95,1594.824,390.95,469.95,526.95,206.95,318.99
30-24-12,692.05, ,630.5, ,510.93,N/A**,144.95,125.95,200.25,,524.05, ,462.5, ,362.82,114.54,144.95,141.95,200.25,,"1,405.95","2,064.17", , ,"1,379.95","2,009.22", , ,469.95,526.95,734.95,590.184,845.95,203.95,947.464,228.95,157.95,176.95,129.95,200.25
30-24-18,806.82, ,714.5, ,572.33,N/A**,182.95,163.95,214.23,,624.26, ,531.94, ,403.14,142.62,182.95,183.95,214.23,,"1,540.95","2,263.01", , ,"1,496.95","2,180.58", , ,545.95,611.95,811.95,685.384,933.95,232.95,1046.024,260.95,198.95,222.95,138.95,214.23
30-24-24,921.59, ,798.5, ,633.73,N/A**,219.95,200.95,228.18,,722.23, ,599.14, ,442.34,181.23,219.95,225.95,228.18,,"1,676.95","2,456.24", , ,"1,610.95","2,346.34", , ,622.95,697.95,889.95,781.704,1023.95,259.95,1146.824,291.95,236.95,265.95,147.95,228.18
30-24-30,"1,037.48", ,883.62, ,696.08,N/A**,257.95,236.95,242.16,,819.08, ,665.22, ,483.78,N/A**,257.95,265.95,242.16,,"1,811.95","2,648.36", , ,"1,723.95","2,510.98", , ,698.95,782.95,965.95,876.904,1110.95,288.95,1244.264,323.95,276.95,310.95,156.95,242.16
30-24-36,"1,152.26", ,967.62, ,757.48,N/A**,295.95,272.95,256.14,,918.18, ,733.54, ,522.98,N/A**,295.95,305.95,256.14,,"1,946.95","2,842.71", , ,"1,838.95","2,677.86", , ,775.95,869.95,1042.95,974.344,1199.95,318.95,1343.944,357.95,313.95,351.95,164.95,256.14
